t,x,y
5.366666666666666,0.41422829438655895,-2.504192893809336
5.4,0.3750919337203047,-2.508241482843776
5.433333333333334,0.33595557305405044,-2.51903772026895
5.466666666666667,0.2887220343189161,-2.5217367796252432
5.5,0.23878943622748827,-2.53118348737227
5.533333333333333,0.17401201167644675,-2.53118348737227
5.566666666666666,0.11193364648169868,-2.541979724797444
5.6,0.052554340643244046,-2.548727373188177
5.633333333333333,-0.016271672942237525,-2.5554750215789106
5.666666666666667,-0.07969956781513232,-2.554125491900764
5.7,-0.15257417043505395,-2.548727373188177
5.733333333333333,-0.21735159498609524,-2.5473778435100303
5.766666666666667,-0.2713327821119631,-2.5433292544755903
5.8,-0.33206161762856445,-2.53523207640671
5.833333333333333,-0.3914409234670192,-2.5338825467285635
5.866666666666666,-0.4400239918803003,-2.5298339576941236
5.9,-0.4818594119028478,-2.5217367796252432
5.933333333333334,-0.5142481241783685,-2.5176881905908033
5.966666666666667,-0.5385396583850091,-2.5203872499470963
6.0,-0.5574330738790629,-2.5176881905908033
6.033333333333333,-0.565530251947943,-2.5163386609126563
6.066666666666666,-0.565530251947943,-2.5163386609126563
6.1,-0.5547340145227695,-2.5109405422000695
6.133333333333333,-0.5398891880631558,-2.5244358389815367
6.166666666666667,-0.5209957725691021,-2.5230863093033897
6.2,-0.48995658997172803,-2.5217367796252432
6.233333333333333,-0.46431552608694077,-2.5338825467285635
6.266666666666667,-0.4197810467080998,-2.5298339576941236
6.3,-0.36714938926037866,-2.5392806654411504
6.333333333333333,-0.3212653802033909,-2.5460283138318838
6.366666666666666,-0.2726823117901098,-2.5433292544755903
6.4,-0.21060394659536186,-2.544678784153737
6.433333333333334,-0.14717605172246706,-2.544678784153737
6.466666666666667,-0.09049580524030587,-2.5500769028663237
6.5,-0.031116499401851017,-2.5460283138318838
6.533333333333333,0.026913276758456783,-2.5433292544755903
6.566666666666666,0.07819540452803131,-2.53523207640671
6.6,0.13622518068833922,-2.5338825467285635
6.633333333333333,0.19425495684864713,-2.52713489833783
6.666666666666667,0.24148849558378171,-2.5203872499470963
6.7,0.28602297496262263,-2.5163386609126563
6.733333333333333,0.3251593356288769,-2.513639601556363
6.766666666666667,0.3534994588699576,-2.5122900718782164
6.8,0.37914052275474486,-2.5109405422000695
6.833333333333333,0.39938346792694523,-2.505542423487483
6.866666666666666,0.4101797053521188,-2.504192893809336
6.8999999999999995,0.41422829438655895,-2.504192893809336
