t,x,y
1.2333333333333332,0.031735196381996456,0.05436800448862461
1.2666666666666668,0.032606772499909675,0.05258601123693932
1.2999999999999998,0.03212049112033666,0.04771077645511296
1.3333333333333333,0.03335794146866072,0.03705377385927411
1.3666666666666663,0.03291438520653234,0.037057657960859997
1.4000000000000001,0.03412076274216941,0.022852205267994086
1.4333333333333333,0.03335871014999903,-0.013515524124947609
1.4666666666666663,0.03324218710242266,-0.02682221198879914
1.5000000000000002,0.03312954815643221,-0.03968534359052228
1.5333333333333332,0.03313731635960393,-0.03879823106626551
1.5666666666666667,0.032133680787770846,-0.05209715072694526
1.5999999999999999,0.03203657824812389,-0.06318605728015486
1.6333333333333333,0.031577485579651954,-0.06495639822708255
1.6666666666666667,0.03028954191071148,-0.06006562703891266
1.6999999999999997,0.030729214071254007,-0.06051306740262696
1.7333333333333332,0.02947622731658639,-0.05163028985530166
1.7666666666666668,0.029670432395880297,-0.029452476748882406
1.7999999999999998,0.02892703163030108,-0.013033126846960397
1.8333333333333333,0.028631071228436,0.003825895215504027
1.8666666666666663,0.029082395693736218,0.004709123638174939
1.9000000000000001,0.02833899492815689,0.021128473540096948
1.9333333333333333,0.02989494160652295,0.0468430844387856
1.9666666666666663,0.028634186648683613,0.05483874946185413
2.0000000000000004,0.029544603782455714,0.05749231883145267
2.033333333333333,0.029544603782455714,0.05749231883145267
2.066666666666667,0.03043171630671243,0.05748455062828092
2.1,0.03253685867136391,0.044601998518628394
2.133333333333333,0.03196124295531566,0.029524969707849208
2.166666666666667,0.03271629602565257,0.01443628859231244
2.2,0.03271629602565257,0.01443628859231244
2.233333333333333,0.033020024630689315,-0.0015356209458953773
2.266666666666667,0.034082690407648886,-0.03215265533751149
2.3,0.03353037930111591,-0.044568346575520335
2.333333333333333,0.033429392659883095,-0.056100809390858375
2.366666666666667,0.034328157488897504,-0.05477790880764494
2.4,0.03294699538189594,-0.06053248791055632
2.433333333333333,0.03294699538189594,-0.06053248791055632
2.466666666666666,0.032569468846727456,-0.05298814735278795
2.5,0.03088457813468909,-0.04277081691749163
2.533333333333333,0.03087680993151737,-0.0436579294417484
2.566666666666667,0.031001101182265456,-0.029464129053640042
2.6,0.029938435405305885,0.0011529053379760734
2.633333333333333,0.02919891874131253,0.01801581150202647
2.666666666666666,0.02977841855894664,0.03353639657493404
2.700000000000001,0.029774534457360724,0.03309284031280568
2.733333333333334,0.028996176777508542,0.04552018385557219
2.766666666666667,0.027805335648215024,0.06149986159695167
2.8,0.029583444798314484,0.06192788145273653
2.833333333333333,0.029548487884041574,0.05793587509358106
2.866666666666667,0.028661375359784746,0.057943643296752806
2.9,0.028595345632824842,0.05040318684057027
2.933333333333334,0.031023637110442426,0.023766506503351936
2.966666666666667,0.031770921977607613,0.007790712863558369
3.0,0.03338978296268602,-0.00996707402792052
3.033333333333334,0.032950110802143495,-0.009519633664206273
3.066666666666667,0.03370904797406632,-0.024164758517614682
3.1,0.033507074691600636,-0.04722968414829065
3.133333333333333,0.034763945547854114,-0.055668905433487625
3.166666666666667,0.035176428997295506,-0.059221239632100575
3.200000000000001,0.035180313098881366,-0.05877768336997219
3.233333333333334,0.035180313098881366,-0.05877768336997219
3.266666666666667,0.03485327988432935,-0.0454671114045348
3.3,0.034514594365019635,-0.03348720822548251
